total_spending_usd,artist_id,artist_name,n_collection,collected_artists,page_link,twitter
34480.58109999999,siinamota,path,52,jaredwright;mae_1031_;eli173;yusaymon;kikillo;varkitogarcia;paschamo;genghiskwan;billym2k;pierrekleinhouse;senekagrafika;danieltaylor;orangesekaii;furymotoko;solyaev;gozde;rvre;nocellcoverage;1600miai;boxhead;404tearzzz;melikegunaydin;cryptofantasy;bouherrour;erdemcetinkaya;jonathanmann;nklsundin;bradleyharms;czls;nakimushi;geometrieva;kaiizhou;katherine;goldcan6955;brookecandy;vladaglinskaya;kaiizhou;markee;dantalion;anthonyhurd;goldcan6955;melikegunaydin;takumanakata;eligh;zeronis;scratchwilliams;carlychaikin;rodneyag;thumbsupschoolphoto;scratchwilliams;deko;francoisegamma,https://foundation.app/siinamota,
34305.651,Klaus,Klaus,3,diberkato;seerlight;diberkato,https://foundation.app/Klaus,https://twitter.com/KlauStortebeker
33796.339,fvckrender,FVCKRENDER,16,boycott;fursty;benoitp;indigital;baeige;yangtianli;aeforia;arootootoo;loodious;loodious;loodious;fizahrahim;daria;dangaud;iamlirona;iamlirona,https://foundation.app/fvckrender,
33665.165798,_________,_________,4,visualizevalue;visualizevalue;visualizevalue;visualizevalue,https://foundation.app/_________,
33557.733842999995,stani,Stani,48,becka;nftweak;geojerm;skyistheanswer;nnimrodd;illuminate;swartx;nomadicframe;jamie_twyman;conner;vernes;numan;puorin;redskinwhite;yuriyraccoon;victorreyesstudio;isilkapu;peerkriesel;qfilmstv;jokreg;zouassi;piepielielie;isaacleon;korie;imkorpo;takumanakata;milkpack;flxzee;pj_richardson;barakato;samkka;cryptoblue;fmk7;danielcrossan;josefineprompt;davidportebeckefeld;strack;alexandrinul;peretiatko;haneeo;haneeo;ggg;vangcki;hellomrcolor;catswilleatyou;felipebolivar;sweetchurro12;somethingsavage,https://foundation.app/stani,
33155.415788,huggybetan,paul ponciano,23,jcpark;cryptcollection;eloh;jcpark;iammatthias;anarkydesigns;allo;allo;mickces;liboar;crypto_hart;vranos;monez;davihero;allo;carlesgod;jzlabs;vo;tedk;osirene;tfmstyle;alishachuiko;richtu,https://foundation.app/huggybetan,https://twitter.com/paul_ponciano
32867.312300000005,caktux,Vince,42,jaxsonpohlman;mavroses;judreamdesign;sergeposters;shahub;judreamdesign;thepipedreamer;calibreus;jarvinart;jokinmarc;finnmrtn;birmannat;klepikovadaria;driftershoots;kaiwan;maxxschz;johnwingfield;tomnoske;matialonsor;markbland;markbland;laserlewdude;worldofjoonas;robinf;dixon;surrealistshay;brellias;frankmoth;finnmrtn;silviovieiraart;strauss;stuballingerart;agk42;nryae;tuomo;omarzrobles;timcet;cosmosastroart;neuforiadesign;artbyotto;mavroses;oreste,https://foundation.app/caktux,
31464.672499999993,jamesjeanart,James Jean,8,davidhenrynobodyjr;davidhenrynobodyjr;jonwrhan;sterlingcrispin;jonwrhan;davidjien;zawada;solyaev,https://foundation.app/jamesjeanart,
31285.241226000002,FEWOCiOUS,fewocious,4,parrott_ism;artbyrei;stacks;zwist,https://foundation.app/FEWOCiOUS,
31046.801673000005,SYP,SYP,26,tmotionz;strss;oozium;igor_antagonist;kozuka;jeremytorman;aurorae;kaleidoscope;kumquatcompote;strss;nomorerender;traumamnesia;jeremytorman;sambeeart;camilleboldt;7174;rawhide;vinpan;robinf;ninesidedshape;realtimer;realorganicflowers;pnkfdarts;juannovelletto;penabranca;mateuszkrol,https://foundation.app/SYP,https://twitter.com/SYPNFT
31024.29800000001,gltr,Gold Tree,17,nftbee;alterlier;richenks;shavonnewong;voja;andyknives;planttdaddii;rubenireland;jatindigra;gargamike;abalastegui;pj_richardson;am2pointoh;danieltaylor;lovevisuals;kylanluginbuhl;gargamike,https://foundation.app/gltr,
30903.475067,virtualbacon,VirtualBacon,0,,https://foundation.app/virtualbacon,
30036.613954999997,stewiethepro,@stewiethepro,15,themukulnegi;musketon;seethrough;fedosart;robotpencil;robotpencil;nathanhead;nathanhead;nathanhead;liampannier;yuyatakeda;rabbit_hole;brellias;khomatech;mcginn,https://foundation.app/stewiethepro,
29920.122052000002,CaptJackCrypto,CaptJackCrypto,0,,https://foundation.app/CaptJackCrypto,
29422.226000000002,mat,mat,4,mpkoz;eduard_ov;thesarahshow;tim,https://foundation.app/mat,
29248.437820000003,linked,Linked,0,,https://foundation.app/linked,
29232.96,Sylvian,@sylvian,1,pokraslampas,https://foundation.app/Sylvian,
28931.523864000003,FBI,F.B.i.,12,sterlingcrispin;bbb3viz;dimithryvictor;elizarevfx;bill_posters;rawandrendered;rawandrendered;rawandrendered;hyam;nicoleruggiero;francoisegamma;francoisegamma,https://foundation.app/FBI,https://twitter.com/FranklinBi
28847.544331000005,batsoupyum,batsoupyum,17,4thperspective;artofleina;renderpink;4thperspective;o_hawk;faithlove;bosslogic;cael;o_hawk;frm46;shyukin;deathimself;gq_bkr;poorteffy;primerender;virus69;mateuszkrol,https://foundation.app/batsoupyum,
28703.882981000002,Bittm,@bittm,18,ralucabararu;ralucabararu;alterlier;erphanmalek;ralucabararu;ralucabararu;andra;ralucabararu;lurkanddestroy;willzwey;wearingfondness;ralucabararu;scoro5;robregis;rwr2;lisaodt;rwr2;rwr2,https://foundation.app/Bittm,
28553.732860999997,kaio,kaio,12,caincaser;paschamo;codyjames;codyjames;codyjames;kaio;caincaser;opticollaborations;edxius;caincaser;caincaser;caincaser,https://foundation.app/kaio,https://twitter.com/kaiothecat
27899.1862,KennyB,KennyB,39,jonkajtys;simonholmedal;dreamphography;jonkajtys;jonkajtys;dreamphography;jonkajtys;jonkajtys;jonkajtys;rezaafshar;kiyanforootan;rudolfk;dreamphography;chriswahl;jonkajtys;jonkajtys;dreamphography;dayman;raphaellacoste;jonkajtys;rudolfk;raphaellacoste;paschamo;velinovart;0xmathxyz;pinsky;polyfluid;raphaellacoste;velinovart;robinf;mathewspendlove;andyorsow;blvckwitch;rezaafshar;raphaellacoste;_brianmorris_;dariusk;niko;tfmstyle,https://foundation.app/KennyB,https://twitter.com/kennybatz
27839.253,loopify,Loop,7,vo;cnnnr;jesperish;rubahitam;conrady;frickltd;zeiqh,https://foundation.app/loopify,
27753.824999999997,Matty,Matty,3,jesperish;jesperish;jesperish,https://foundation.app/Matty,
27696.201213,Barabbas,Bara B. Bas,3,momopixel;karmieh;yungjake,https://foundation.app/Barabbas,
26000.6357,mbsjq,Jonathan Quintin,16,korie;glasscrown;howlinwolfco;howlinwolfco;qfilmstv;lordneutron;jkane;bxbstd;qfilmstv;qfilmstv;captvart;damian;markusgonser3d;qfilmstv;sergeposters;claudio,https://foundation.app/mbsjq,
25936.33074,_DeFi_,Ben DeFi,19,creationbythought;hollowsun;mika;mika;maldo_95;unicityart;jaxsonpohlman;dennybusyet;mzkvisuals;unicityart;paolopettigiani;unicityart;redunchained;ravivora;circlestances;nathanhead;ronnaldong;markinducil;dreamfibre,https://foundation.app/_DeFi_,
25846.255620000004,mjdata,MJdata,17,zumidraws;slashiro;maximillion;maximillion;cryptousart;vladdrem;wolf;dominosmusic;ugonzo_art;mentalos;trnvirsingh;turricanart;shavonnewong;dangaud;agovik;cam;arc,https://foundation.app/mjdata,
25742.241648000003,gabusch,Gabby,9,dadadaduts;osirene;notaperson;ladyenoki;visualizevalue;visualizevalue;annahoy;danilpan0;ajd,https://foundation.app/gabusch,
25686.1766,jamesyoung,James Young,1,li,https://foundation.app/jamesyoung,
25681.089562,0dayZh,0dayZh,13,deviparikh;mnml;0xmathxyz;0xmathxyz;0xmathxyz;moeen;visualizevalue;hydro74;visualizevalue;madmaraca;zero_nought_0;moeen;hydro74,https://foundation.app/0dayZh,https://twitter.com/0dayZh
25646.183400000005,NyanCat,☆Chris☆,5,katyahavok;lestron;shilly;probzzzz;yashpradhan,https://foundation.app/NyanCat,https://twitter.com/PRguitarman
25564.735,ab,@ab,4,shantell;zach.lieberman;shantell;hexangel616,https://foundation.app/ab,
25375.883174,think_flexible,Tom,7,hello_im_flo;hello_im_flo;praystation;raphaellacoste;nopattern;petertarka;petertarka,https://foundation.app/think_flexible,
24205.658850000003,BrandonKangFilms,BrandonKangFilms,33,missingwatcher;rallystudios;volny;hoangnguyen;tbchoi;htapes;mbg_core;missingwatcher;emty01;seepala;volny;brettbolton;itsgalo;danieltaylor;starikovdart;visualizevalue;motionsamurai;visualizevalue;agk42;missingwatcher;missingwatcher;markweaver;3n19ma;ozvisualdesign;olliehooper;missingwatcher;jn3008;axlphx;vojomojo;gregcooperrr;jzlabs;natehill;mus1tie,https://foundation.app/BrandonKangFilms,https://twitter.com/BrandonKangFilm
23592.9,RultonFyder,RultonFyder,9,yungjake;miltosmanetas;jonaslund;grishabruskin;emma_stern;paajoe;austinlee;ryder_ripps;ryder_ripps,https://foundation.app/RultonFyder,https://twitter.com/fyderprojects
23280.230954000002,ez888,EZ888,22,mszizzy;joe_ryba;x-;strack;claude_works;austinshaw;maxvega;xox;masterpupil;encreate;julious;artofpapadu;jebinrohit;rahimmahtab;pathsofmeaning;gabrielschama;listov;handeleugene;handeleugene;paulsnijder;handeleugene;mahu,https://foundation.app/ez888,
23114.91,skeet,Skeet.eth,1,jacquesgreene,https://foundation.app/skeet,
22895.348212999994,33nft,33,16,nicogs;xox;superwrong;nnimrodd;vanorton;cryptonymous;rek0de;rek0de;4156;paschamo;abakshonokoleg;rek0de;s26;jovi;pezzodistudio;rek0de,https://foundation.app/33nft,
22702.14948,J_Rodger,J_Rodger,5,kate-the-cursed;kshaull;n8;coverartguy;visualpotions,https://foundation.app/J_Rodger,
22566.8205,Sonoradio,Anthony,12,electra;manuelfernandez;sabrinaratte;temicoker;manuelfernandez;electra;pilarzeta;evanpun;kenjiaraki;dissrup;electra;metinakcakoca,https://foundation.app/Sonoradio,
22477.439029,rwx,robekworld,40,0010;ryuukiddo;vollstaedt;agent_ksushanski;majortom;breckten;0010;tonakai;localmachine;kuji;rylen;katyahavok;orcbore;majortom;vollstaedt;vollstaedt;localmachine;0010;ewa;tonylopezmedia;seventhgraphics;rylen;ilina;classypaints;agent_ksushanski;sad_mx;ndoor;beastmode;breckten;goldcan6955;inskydust;nofunstudio;eboarte;eboarte;bloomingvisions;0010;nothingwhatever;tonakai;viennapitts;sergeposters,https://foundation.app/rwx,https://twitter.com/robek_world
22182.975159999998,nextfuckingthing,@nextfuckingthing,3,aftertastedesign;jasonebeyer;aftertastedesign,https://foundation.app/nextfuckingthing,https://twitter.com/nextfckingthing
22063.794034,earthtosam,samantha,16,bray_kevin;sabrinaratte;alimalee;chadvvick;teebs;senses;feltzine;moseshosiery;jeff.kraus;desicyborg;pearlyn;devonwelsh;shawnax;kyttenjanae;annevieux;jeff.kraus,https://foundation.app/earthtosam,https://twitter.com/earthtosam_
21957.457921000005,jayooo,NFTmuseum.art,37,zeromintart;suryanto;marchorowitz;hydro74;ryder_ripps;tizcreel;spydenator;avojos;ellasuper;teaaalexis;kshmire;igotsilver;lilybloom;traumamnesia;digital_dealer;cryptonymous;perrichontom;snowballaudio;spydenator;snowonmyfingers;porfinn;adhemas;petertarka;neoliptus;dadmandog;pj_richardson;itsgalo;mickces;avojos;zyvastudio;nicolemarkhoff;nicolemarkhoff;lachlan;katherine;nicolemarkhoff;bricelaville;seeligme,https://foundation.app/jayooo,https://twitter.com/NFTmuseumArt
21951.851849000002,BenMauro,Ben Mauro,11,joonahn;yangtianli;eduardo_creativum;7174;7174;7174;dannydrawz;scoro5;maeve;yangtianli;maeve,https://foundation.app/BenMauro,
21791.770620000003,3LAU,3LAU,1,avxd,https://foundation.app/3LAU,
21225.093,_blank,@_blank,8,suryanto;hemisveer;amrit;weesh;jamfactory;ra;eranhill;hemisveer,https://foundation.app/_blank,
20849.280000000002,4156,4156,5,colourfloyd;anna;jke;femzor;jasonebeyer,https://foundation.app/4156,https://twitter.com/punk4156
20775.496799999997,adamludwin,adam ludwin,13,eric;eric;void;joehamilton;joehamilton;croix;dom;stephenong;devendrabanhart;feltzine;jenkorossi;elliepritts;katherine,https://foundation.app/adamludwin,
20624.846000000005,ekaitza,ekaitza,16,vanorton;kaneda99;kickposters;dgalexkovalenko;kaneda99;kaneda99;kickposters;labitase;joaquinrodriguez;kickposters;dsorder;kaneda99;brisseaux;zigor;dsorder;nolanmartinart,https://foundation.app/ekaitza,
20565.272952,Weesh,Weesh,38,olgieshmolgie;ewanblendsstuff;ewanblendsstuff;josh_tep;emilymcgonigle;komi;rebeccabathory;jamiem;goldigold;moeen;cosmicmanifest;savagedogs;ponygirl;mayaguy;missingwatcher;elliepritts;tyedied;dominosmusic;saulito;dianaesinclair;unodwicho;frankie_sutera;designecologist;reginawamba;michellekconnop;oftwolands;noealz;visualpotions;aaronricketts;ivanadesancic;localmachine;elizabethelder;iy;baugasm;daria;francescomaneri;ariel;iartsometimes,https://foundation.app/Weesh,https://twitter.com/__weesh__
20271.522,crypto_signer,Crypto Signer,10,allo;allo;jeremytorman;martiancandy;allo;martiancandy;allo;allo;allo;martiancandy,https://foundation.app/crypto_signer,
20257.520382999995,Alireza,Fatehism,25,iamfranknova;juusohd;abramovideo;pj_richardson;paschamo;christophe_tritz;blaze;danbunea;paschamo;mrpablo;richenks;vilk;paschamo;afterform;richenks;spindemul;cenksezer;beambot;ketom;harvey_mcgarry;rezaafshar;darioigp;pixelatedworld;marcsimonetti;pj_richardson,https://foundation.app/Alireza,
19851.55294,mighty,Mighty,3,rsa;jenue;henriprestes,https://foundation.app/mighty,
19556.515912000003,noahdummett,Noah Dummett,2,44castle;caesar,https://foundation.app/noahdummett,
18867.4507,b2,b2,0,,https://foundation.app/b2,
18743.6075,davidariew,David Ariew,10,bhmd;motionpunk;motionpunk;martinvanners;abbiemydudes;nolanmartinart;josefbsharah;dreambeam;everfresh;everfresh,https://foundation.app/davidariew,
18429.405025,GreekTycoon,GreekTycoon,9,l4artiste;ewanblendsstuff;davinci;davinci;davinci;numan;liquiddensity;jarde1l;orphan,https://foundation.app/GreekTycoon,
18069.632,dthinkum1270,Dinkum Thinkum,8,shantell;spectacularway;newwhole;lisaodt;ponio;hyam;ponio;mateuszkrol,https://foundation.app/dthinkum1270,https://twitter.com/thinkum1270
17761.600000000002,SantaClaus,Santa Claus,2,cryptopainter;cryptopainter,https://foundation.app/SantaClaus,
17698.987196000002,blockomoco,blockomoco,11,wearingfondness;christianpups56;metinakcakoca;marcsimonetti;luistoledo;dixon;randis;stevejungart;marcsimonetti;obsedant;davidlisser,https://foundation.app/blockomoco,
17688.709284999997,bitunit,@bitunit,8,dayman;mashkow;mrwerewolf;henrikaau;henrikaau;henrikaau;nicolassassoon;kefan404,https://foundation.app/bitunit,
17680.9005,JaredS,Jared,22,rudcef;eggmini;800hotsauce;lancepilgrim;n274;iannocent;tomthesavior;elec;neonwasteland;microbians;shogo;badbird;adhemas;daveyperkins;puorin;alexniceartist;microbians;cg_fella_;devinluquette;erenarik;guimarconi;lorentoart,https://foundation.app/JaredS,https://twitter.com/JaredSturman23
17598.346082,RTFKT,RTFKTSTUDIOS,3,equinoz;briansum;supertrip64,https://foundation.app/RTFKT,https://twitter.com/RTFKTstudios
17545.018865000002,badboywillne,Will Lenney,0,,https://foundation.app/badboywillne,
17391.2618,gmunk,GMUNK,3,enternull;timsaccenti;evilpupil,https://foundation.app/gmunk,
17315.084,cjliu49,Calvin Liu,1,adam,https://foundation.app/cjliu49,https://twitter.com/cjliu49
16896.131,baka,Darius Puia BakaArts,8,moonandme;dominikg;cloudyzan;tomaszmro;ohnehals;dominikg;complete;grossehalbuer,https://foundation.app/baka,
16827.027000000002,TaneleerTivan,TaneleerTivan,2,danielkeoghart;notaperson,https://foundation.app/TaneleerTivan,
16778.326999999997,bacchus,bacchus,7,lucclop;lucclop;synticfaye;jstngraphics;tuomo;iartsometimes;vicsticky,https://foundation.app/bacchus,
16773.12,artic,artic,1,robbie,https://foundation.app/artic,
16770.792,BlueFlame,@blueflame,9,hup;hup;glasscrown;arcade;petertarka;petertarka;madboogie;jessw;ffngrs,https://foundation.app/BlueFlame,
16763.212799999998,Satman,Satman,17,jlipking;sergemarshen;richenks;richenks;richenks;richenks;richenks;tru;richenks;anou;richenks;exolorian;cubedlemon;peachy3d;tru;tru;ninaad,https://foundation.app/Satman,
16604.7275,niwin,niwin,10,scoro5;jasonchanart;viktormillergausa;steverstorm;riabovitchev;comp_ot;buraksenturk;davidtilton;rezaafshar;tkach_tem,https://foundation.app/niwin,
16267.786090000001,petertarka,Peter Tarka,8,_itspear;maciek;mateuszkrol;mikecampau;lisaodt;mikecampau;ablo;harvatt,https://foundation.app/petertarka,https://twitter.com/PeterTarka
16033.5468,blueheel,blueheel,4,yugal;baeige;qfilmstv;stuballingerart,https://foundation.app/blueheel,
15913.9765,D3D3,D3D3,7,simorotella;chubasan;nathanhead;augustoribeiroes;moonandme;etherbrian;bgervilla_nft,https://foundation.app/D3D3,
15887.986093,russell,@russell,7,mssns;nic_hamilton;davidportebeckefeld;dxmiq;moseshosiery;kimlaughton;kimlaughton,https://foundation.app/russell,
15882.310270000004,moby,Mo,9,khomatech;wobbleman;mateuszkrol;shoot_thismoment;jirat;ra;dom;bestservedbold;waltondesign,https://foundation.app/moby,
15784.337620999999,Green1035EatCrispyMashedCrustyCreamy,Franc Zupanec,2,poppy;poppy,https://foundation.app/Green1035EatCrispyMashedCrustyCreamy,https://twitter.com/twitfranci
15715.017200000002,westcoastbill,westcoastbill,2,flyosity;robbie,https://foundation.app/westcoastbill,
15622.942899999998,jim,Jim,9,pvthtrace;ramoncolmo;yuan;man;ryan;christina;alessio;bz;ertdfgcvb,https://foundation.app/jim,
15539.282539999998,hexeract,Gavriil Klimov,9,elodiechiperrr;alienqueennft;yuukimorita;juliamarzochi;furio_tedeschi;olaf;gizemdogan;gizemdogan;andreachiampo,https://foundation.app/hexeract,https://twitter.com/gavriilklimov
15437.734712999998,wriskybidness,@wriskybidness,12,oseanworld;animevisuals;applemarty;thatproducer;neue;bobby;damian;deko;mypandashallfly;shoot_thismoment;lucybenson;stuballingerart,https://foundation.app/wriskybidness,
15432.5485,jabulon,Jabulon,10,prasadbhatart;blaze;kash_cg_art;metinakcakoca;mueo;prasadbhatart;prasadbhatart;mueo;metinakcakoca;localmachine,https://foundation.app/jabulon,https://twitter.com/JabulonCrypto
15086.61,RDNFT,RD,3,bosslogic;justinmaller;defacedstudio,https://foundation.app/RDNFT,
15057.2227,matt,𝖒𝖆𝖙𝖙,15,void;100thieves;elliotisacoolguy;skatetochurch;chrisgolden;mumfighter;kitasavi;krisandrewsmall;pitch_studios;ryanputnam;sammdec;elliotisacoolguy;jessicaticchio;davidportebeckefeld;shilly,https://foundation.app/matt,https://twitter.com/dApp_boi
14648.466999999999,deej,@deej,9,ellswake;noealz;satvrnvsdasly;tfmstyle;beyondbola;laithsafa;infinitum;tfmstyle;tuomo,https://foundation.app/deej,
14598.520132,oxgbed,Oxgbed Kollektor,25,visualizevalue;arpeich;robotpencil;lorcan;lorcan;lorcan;robotpencil;rickgude;agovik;agovik;robotpencil;robotpencil;robotpencil;nikita;robotpencil;circa75;doltz;trevorwk;heypatyeah;pj_richardson;iuri;dspall;willpietsch;stuballingerart;heypatyeah,https://foundation.app/oxgbed,https://twitter.com/oxgbed
14581.649782,ooii,Daily25.com,10,_richardparry_;stuballingerart;natehill;hadiedaaf;davidallen;redunchained;tedslittledream;natehill;nrly;julienrivoire,https://foundation.app/ooii,https://twitter.com/day25
14546.118548,deeze,deeze,9,sh1nconrad;chrispiascik;chrispiascik;femzor;chrispiascik;404tearzzz;alexpardee;femzor;leif,https://foundation.app/deeze,
14454.60305,hazuki,hazuki,15,rezaafshar;swang;flaptraps;jonmccoy;zarbuz;thomasdubois;coliewertz;maxbedulenko;zigor;madmaraca;buraksenturk;fabiocatapano;pinot;gengeomergence;jzlabs,https://foundation.app/hazuki,https://twitter.com/hazukieth
14135.107,cryptopainter,cryptopainter,7,cryptopainter;paschamo;jcpark;bat__max;moradi;jamespaickart;fccview,https://foundation.app/cryptopainter,https://twitter.com/painter_crypto
14073.946393999999,0xx0,0xx0,4,leematerazzi;flumezawada;lucabis;femzor,https://foundation.app/0xx0,https://twitter.com/ethereum_dapps
14037.513303,f3lix,@f3lix,1,bel,https://foundation.app/f3lix,
13970.390928,bipbip,@bipbip,3,paschamo;paschamo;paschamo,https://foundation.app/bipbip,
13740.758756,joulee,Julie Zhuo,5,blaze;blaze;callebalik;yuan;amrit,https://foundation.app/joulee,https://twitter.com/joulee
13701.349999999999,justinmaller,Justin Maller,8,chrishaines;lovetherobot;_richardparry_;davidmcleod;markmalta;paranoidme;davidmascha;wescream,https://foundation.app/justinmaller,https://twitter.com/justinmaller
13580.667999999998,snail0x,SnaileXpress,12,matszulik;aw;madmaraca;chiaramoreni;dougy;proportio;gobo3d;bernatinmotion;leoviti;tonybabel;brandonjamesscott;smoltog,https://foundation.app/snail0x,
13442.1205,kello,kello,5,ninocence;shantell;shantell;jessicaticchio;shavonnewong,https://foundation.app/kello,
13343.871200000001,baronreznik,Baron Reznik,0,,https://foundation.app/baronreznik,https://twitter.com/baronreznik
13277.01294,ethsquiat,"met this pretty thing, nice to meet you, mucho gusto",8,pbdy;kamimaru;mvhvma;the_real_ian_frederick;thedress;tfmstyle;tom_keelan;zone_reality,https://foundation.app/ethsquiat,
13264.956095000001,NBK,Naief Khalid,7,loafgren;yanblanco;tekin;omerpsd;antonitudisco;mickces;ferbersa,https://foundation.app/NBK,https://twitter.com/naiefk11142
13034.5665,colborn,colborn,15,maxosiris;n-lite;n-lite;n-lite;hexangel616;solimanlopez;kotutohum;transqualia;darrenfuckingcraig;rara;lebeau;miekemarple;bz;bz;sterlingcrispin,https://foundation.app/colborn,
12985.21302,blakekathryn,Blake Kathryn,10,hevi;genghiskwan;pixelartlife;donglu;timpers;kylegordonart;melaamory;vo;vo;gossipgoblin,https://foundation.app/blakekathryn,
12942.17324,drew_y_art,Drew Y,15,rudcef;ramonn90;lvcidartt;andreaschoice;rawhide;ephemmaryl;eligh;cloudsamu;martisha;eligh;thebandanaboi;eselci;kellyrobitaille;labrosse;hkb,https://foundation.app/drew_y_art,https://twitter.com/drew_y_art
